const_key,tmc_vote_share_2016,tmc_vote_share_2021,tmc_vote_share_2026,bjp_vote_share_2016,bjp_vote_share_2021,bjp_vote_share_2026,left_inc_vote_share_2016,left_inc_vote_share_2021,left_inc_vote_share_2026,others_vote_share_2016,others_vote_share_2021,others_vote_share_2026,turnout_percent_2016,turnout_percent_2021,turnout_percent_2026,victory_margin_percent_2016,victory_margin_percent_2021,victory_margin_percent_2026,candidate_count_2016,candidate_count_2021,candidate_count_2026,nota_pct_2016,nota_pct_2021,nota_pct_2026,enp_2016,enp_2021,enp_2026,fragmentation_2016,fragmentation_2021,fragmentation_2026,competitiveness_2016,competitiveness_2021,competitiveness_2026,criminal_cases_2016,criminal_cases_2021,criminal_cases_2026,edu_code_2016,edu_code_2021,edu_code_2026,age_2016,age_2021,age_2026,log_assets_2016,log_assets_2021,log_assets_2026,log_liabilities_2016,log_liabilities_2021,log_liabilities_2026,constituency,dom_2021,dom_2026,kmeans_cluster,cluster_label,kmeans_nopca,hc_cluster
NATABARI,0.467226,0.406602,0.396612,0.107837,0.514534,0.545347,0.006318000000000001,0.059974999999999994,0.043392,0.41861899999999996,0.018889,0.014649,89.2066,88.8051,84.37755,8.0948,10.7932,14.8735,6.0,7.0,9.0,0.7881,0.5277,0.4783,2.4678516791249243,2.3040188942501967,2.189132809360066,0.59478926207,0.5659757814939999,0.543198112182,0.919052,0.892068,0.8512649999999999,0.0,0.0,3.0,6.0,7.0,6.0,60.0,67.0,54.0,17.83197166575788,16.4549553125208,15.424000020762183,14.748098171339477,0.0,0.0,Natabari,BJP,BJP,0,TMC Strongholds (C0),2,2
NATABARI,0.467226,0.406602,0.396612,0.107837,0.514534,0.545347,0.006318000000000001,0.059974999999999994,0.043392,0.41861899999999996,0.018889,0.014649,89.2066,88.8051,84.37755,8.0948,10.7932,14.8735,6.0,7.0,9.0,0.7881,0.5277,0.4783,2.4678516791249243,2.3040188942501967,2.189132809360066,0.59478926207,0.5659757814939999,0.543198112182,0.919052,0.892068,0.8512649999999999,0.0,0.0,3.0,6.0,7.0,6.0,60.0,67.0,54.0,17.83197166575788,16.4549553125208,15.424000020762183,14.748098171339477,0.0,0.0,NATABARI,BJP,BJP,0,TMC Strongholds (C0),2,2
NAYAGRAM,0.562222,0.524569,0.454632,0.315066,0.406277,0.485559,0.08882300000000001,0.034062,0.032473,0.033889,0.035092,0.027336,84.9791,84.958,84.37755,24.7156,11.8292,3.0927,6.0,7.0,9.0,1.9747,1.6043,1.3913,2.3562779360852573,2.259247244023629,2.2509364150011035,0.57560184871,0.5573746952020001,0.55574044947,0.7528440000000001,0.8817079999999999,0.969073,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Nayagram,TMC,BJP,3,TMC Strongholds (C3),0,3
NAYAGRAM,0.562222,0.524569,0.454632,0.315066,0.406277,0.485559,0.08882300000000001,0.034062,0.032473,0.033889,0.035092,0.027336,84.9791,84.958,84.37755,24.7156,11.8292,3.0927,6.0,7.0,9.0,1.9747,1.6043,1.3913,2.3562779360852573,2.259247244023629,2.2509364150011035,0.57560184871,0.5573746952020001,0.55574044947,0.7528440000000001,0.8817079999999999,0.969073,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,NAYAGRAM,TMC,BJP,3,TMC Strongholds (C3),0,3
NOAPARA,0.414672,0.489026,0.393279,0.12462899999999999,0.35036900000000004,0.48374,0.42046,0.122003,0.10051299999999999,0.040239000000000004,0.038602,0.022468,78.1176,73.6024,84.37755,0.5788,13.8657,9.0461,5.0,10.0,15.0,1.7104,1.4982,0.703,2.7330540513245927,2.6435464822989494,2.504505394613574,0.634108956054,0.62172028875,0.600719566366,0.994212,0.861343,0.909539,0.0,0.0,1.0,5.0,7.0,6.0,78.0,68.0,56.0,16.725422871781877,16.100279684943136,0.0,0.0,0.0,0.0,Noapara,TMC,BJP,0,TMC Strongholds (C0),3,2
NOAPARA,0.414672,0.489026,0.393279,0.12462899999999999,0.35036900000000004,0.48374,0.42046,0.122003,0.10051299999999999,0.040239000000000004,0.038602,0.022468,78.1176,73.6024,84.37755,0.5788,13.8657,9.0461,5.0,10.0,15.0,1.7104,1.4982,0.703,2.7330540513245927,2.6435464822989494,2.504505394613574,0.634108956054,0.62172028875,0.600719566366,0.994212,0.861343,0.909539,0.0,0.0,1.0,5.0,7.0,6.0,78.0,68.0,56.0,16.725422871781877,16.100279684943136,0.0,0.0,0.0,0.0,NOAPARA,TMC,BJP,0,TMC Strongholds (C0),3,2
NOWDA,0.238655,0.581589,0.234057,0.142356,0.21512799999999999,0.264079,0.585625,0.15784700000000002,0.08963900000000001,0.033364,0.045436,0.41222499999999995,83.222,81.7876,84.37755,10.5977,36.6461,12.6097,7.0,9.0,10.0,2.1072,0.6464,0.5045,2.3736548792257253,2.4300986567848843,3.305949072418482,0.5787087631180001,0.5884940731899999,0.697515001564,0.894023,0.6335390000000001,0.873903,3.0,0.0,4.0,5.0,4.0,6.0,54.0,55.0,63.0,15.406132759939522,17.45436578051074,17.609084430942815,13.204866440535003,15.223350144820413,0.0,Nowda,TMC,OTHERS,2,TMC Strongholds (C2),1,0
NOWDA,0.238655,0.581589,0.234057,0.142356,0.21512799999999999,0.264079,0.585625,0.15784700000000002,0.08963900000000001,0.033364,0.045436,0.41222499999999995,83.222,81.7876,84.37755,10.5977,36.6461,12.6097,7.0,9.0,10.0,2.1072,0.6464,0.5045,2.3736548792257253,2.4300986567848843,3.305949072418482,0.5787087631180001,0.5884940731899999,0.697515001564,0.894023,0.6335390000000001,0.873903,3.0,0.0,4.0,5.0,4.0,6.0,54.0,55.0,63.0,15.406132759939522,17.45436578051074,17.609084430942815,13.204866440535003,15.223350144820413,0.0,NOWDA,TMC,OTHERS,2,TMC Strongholds (C2),1,0
ONDA,0.407049,0.413667,0.392108,0.138457,0.46483199999999997,0.52091,0.3754,0.077601,0.061357999999999996,0.079094,0.043899999999999995,0.025623999999999997,86.6308,88.0591,84.37755,5.4783,5.1165,12.8802,7.0,8.0,7.0,2.267,2.1612,1.6091,3.011683070775291,2.5307594814406538,2.3281949007671034,0.667959749914,0.604861699686,0.570482694696,0.945217,0.948835,0.871198,0.0,6.0,5.0,6.0,4.0,4.0,60.0,56.0,61.0,14.958074339161488,15.699697419390835,16.743274542110644,0.0,11.51293546492023,0.0,Onda,BJP,BJP,0,TMC Strongholds (C0),3,2
ONDA,0.407049,0.413667,0.392108,0.138457,0.46483199999999997,0.52091,0.3754,0.077601,0.061357999999999996,0.079094,0.043899999999999995,0.025623999999999997,86.6308,88.0591,84.37755,5.4783,5.1165,12.8802,7.0,8.0,7.0,2.267,2.1612,1.6091,3.011683070775291,2.5307594814406538,2.3281949007671034,0.667959749914,0.604861699686,0.570482694696,0.945217,0.948835,0.871198,0.0,6.0,5.0,6.0,4.0,4.0,60.0,56.0,61.0,14.958074339161488,15.699697419390835,16.743274542110644,0.0,11.51293546492023,0.0,ONDA,BJP,BJP,0,TMC Strongholds (C0),3,2
PALASHIPARA,0.449863,0.5421929999999999,0.415751,0.07684,0.289785,0.36239,0.014083000000000002,0.137296,0.024435,0.459214,0.030726,0.197424,83.6736,83.1317,84.37755,3.045,25.2408,5.3361,7.0,8.0,9.0,1.0901,0.8132,0.9541,2.3846034754151337,2.514187091589842,2.9091018168305847,0.580643066946,0.602257125834,0.656251288898,0.96955,0.747592,0.946639,2.0,0.0,0.0,6.0,8.0,7.0,56.0,66.0,57.0,14.842813007333069,17.2123714506347,15.231961600812571,0.0,0.0,13.821990517603467,Palashipara,TMC,TMC,0,TMC Strongholds (C0),2,0
PALASHIPARA,0.449863,0.5421929999999999,0.415751,0.07684,0.289785,0.36239,0.014083000000000002,0.137296,0.024435,0.459214,0.030726,0.197424,83.6736,83.1317,84.37755,3.045,25.2408,5.3361,7.0,8.0,9.0,1.0901,0.8132,0.9541,2.3846034754151337,2.514187091589842,2.9091018168305847,0.580643066946,0.602257125834,0.656251288898,0.96955,0.747592,0.946639,2.0,0.0,0.0,6.0,8.0,7.0,56.0,66.0,57.0,14.842813007333069,17.2123714506347,15.231961600812571,0.0,0.0,13.821990517603467,PALASHIPARA,TMC,TMC,0,TMC Strongholds (C0),2,0
PANCHLA,0.529822,0.481879,0.527154,0.084173,0.330959,0.364203,0.362549,0.0,0.09513400000000001,0.023456,0.187162,0.013509,81.1183,81.5477,84.37755,16.7273,15.092,16.2951,6.0,5.0,7.0,0.9703,1.111,0.7395,2.382152492646391,2.6541331804797528,2.382267528973486,0.58021159305,0.623229155434,0.580231864038,0.832727,0.8490800000000001,0.8370489999999999,3.0,0.0,0.0,5.0,5.0,5.0,58.0,63.0,68.0,16.01286523794789,16.62521862838181,17.193781526387312,14.021412727191715,13.745984687315646,12.558636149069189,Panchla,TMC,TMC,0,TMC Strongholds (C0),2,2
PANCHLA,0.529822,0.481879,0.527154,0.084173,0.330959,0.364203,0.362549,0.0,0.09513400000000001,0.023456,0.187162,0.013509,81.1183,81.5477,84.37755,16.7273,15.092,16.2951,6.0,5.0,7.0,0.9703,1.111,0.7395,2.382152492646391,2.6541331804797528,2.382267528973486,0.58021159305,0.623229155434,0.580231864038,0.832727,0.8490800000000001,0.8370489999999999,3.0,0.0,0.0,5.0,5.0,5.0,58.0,63.0,68.0,16.01286523794789,16.62521862838181,17.193781526387312,14.021412727191715,13.745984687315646,12.558636149069189,PANCHLA,TMC,TMC,0,TMC Strongholds (C0),2,2
PANDABESWAR,0.450353,0.44994599999999996,0.45276200000000005,0.089309,0.426798,0.460764,0.010373,0.078099,0.055411,0.44996499999999995,0.045156999999999996,0.031063,79.768,77.6779,84.37755,3.591,2.3148,0.8002,6.0,8.0,11.0,1.7417,1.6647,0.7378,2.4191401062119158,2.5461713536227855,2.373424211463478,0.586629977556,0.60725345583,0.57866781877,0.96409,0.976852,0.991998,2.0,7.0,4.0,7.0,5.0,7.0,42.0,57.0,52.0,15.147341341497324,16.6362919444774,16.121909668338297,14.603968372873895,14.594583568187163,0.0,Pandabeswar,TMC,BJP,0,TMC Strongholds (C0),3,2
PANDABESWAR,0.450353,0.44994599999999996,0.45276200000000005,0.089309,0.426798,0.460764,0.010373,0.078099,0.055411,0.44996499999999995,0.045156999999999996,0.031063,79.768,77.6779,84.37755,3.591,2.3148,0.8002,6.0,8.0,11.0,1.7417,1.6647,0.7378,2.4191401062119158,2.5461713536227855,2.373424211463478,0.586629977556,0.60725345583,0.57866781877,0.96409,0.976852,0.991998,2.0,7.0,4.0,7.0,5.0,7.0,42.0,57.0,52.0,15.147341341497324,16.6362919444774,16.121909668338297,14.603968372873895,14.594583568187163,0.0,PANDABESWAR,TMC,BJP,0,TMC Strongholds (C0),3,2
PANDUA,0.430195,0.459949,0.411269,0.08155799999999999,0.317512,0.43363799999999997,0.008399,0.19429200000000002,0.129712,0.479848,0.028247,0.025381,85.4738,83.0878,84.37755,0.6646,14.2437,2.2369,7.0,7.0,9.0,1.304,0.9675,0.7064,2.369420683005421,2.849699222792427,2.669132920502127,0.577955908306,0.6490857729819999,0.62534649649,0.993354,0.857563,0.977631,4.0,0.0,2.0,7.0,7.0,5.0,37.0,71.0,46.0,14.928978289446306,17.339563687296096,15.382402073283535,13.039094805554607,0.0,0.0,Pandua,TMC,BJP,0,TMC Strongholds (C0),2,2
PANDUA,0.430195,0.459949,0.411269,0.08155799999999999,0.317512,0.43363799999999997,0.008399,0.19429200000000002,0.129712,0.479848,0.028247,0.025381,85.4738,83.0878,84.37755,0.6646,14.2437,2.2369,7.0,7.0,9.0,1.304,0.9675,0.7064,2.369420683005421,2.849699222792427,2.669132920502127,0.577955908306,0.6490857729819999,0.62534649649,0.993354,0.857563,0.977631,4.0,0.0,2.0,7.0,7.0,5.0,37.0,71.0,46.0,14.928978289446306,17.339563687296096,15.382402073283535,13.039094805554607,0.0,0.0,PANDUA,TMC,BJP,0,TMC Strongholds (C0),2,2
PANIHATI,0.446944,0.496083,0.337979,0.09058,0.351683,0.502772,0.42853,0.1265,0.144916,0.033946000000000004,0.025734,0.014333,78.3972,75.5942,84.37755,1.8414,14.44,16.4793,5.0,6.0,11.0,1.7344,1.3386,0.5972,2.5461232301283534,2.5876986325318176,2.5758884401440194,0.607246032648,0.613556235866,0.6117844296300001,0.981586,0.8556,0.835207,0.0,0.0,0.0,6.0,6.0,1.0,65.0,72.0,54.0,15.407898542945224,16.239861323156717,15.83025116531823,0.0,0.0,0.0,Panihati,TMC,BJP,0,TMC Strongholds (C0),3,2
PANIHATI,0.446944,0.496083,0.337979,0.09058,0.351683,0.502772,0.42853,0.1265,0.144916,0.033946000000000004,0.025734,0.014333,78.3972,75.5942,84.37755,1.8414,14.44,16.4793,5.0,6.0,11.0,1.7344,1.3386,0.5972,2.5461232301283534,2.5876986325318176,2.5758884401440194,0.607246032648,0.613556235866,0.6117844296300001,0.981586,0.8556,0.835207,0.0,0.0,0.0,6.0,6.0,1.0,65.0,72.0,54.0,15.407898542945224,16.239861323156717,15.83025116531823,0.0,0.0,0.0,PANIHATI,TMC,BJP,0,TMC Strongholds (C0),3,2
PANSKURA PASCHIM,0.44188299999999997,0.47708399999999995,0.40765799999999996,0.09276400000000001,0.43912,0.533676,0.43166200000000005,0.069886,0.011926,0.033691,0.01391,0.046740000000000004,84.7873,85.5067,84.37755,1.5035,3.7964,12.6018,9.0,6.0,7.0,1.0159,0.571,0.4883,2.555369026243002,2.350104138761219,2.2059376229548655,0.60866708889,0.574486941448,0.546678024984,0.984965,0.962036,0.873982,2.0,2.0,14.0,3.0,3.0,6.0,65.0,70.0,35.0,14.129718926634196,14.524210170050223,15.280847357424323,0.0,0.0,0.0,Panskura paschim,TMC,BJP,0,TMC Strongholds (C0),2,2
PANSKURA PASCHIM,0.44188299999999997,0.47708399999999995,0.40765799999999996,0.09276400000000001,0.43912,0.533676,0.43166200000000005,0.069886,0.011926,0.033691,0.01391,0.046740000000000004,84.7873,85.5067,84.37755,1.5035,3.7964,12.6018,9.0,6.0,7.0,1.0159,0.571,0.4883,2.555369026243002,2.350104138761219,2.2059376229548655,0.60866708889,0.574486941448,0.546678024984,0.984965,0.962036,0.873982,2.0,2.0,14.0,3.0,3.0,6.0,65.0,70.0,35.0,14.129718926634196,14.524210170050223,15.280847357424323,0.0,0.0,0.0,Panskura Paschim,TMC,BJP,0,TMC Strongholds (C0),2,2
PANSKURA PASCHIM,0.44188299999999997,0.47708399999999995,0.40765799999999996,0.09276400000000001,0.43912,0.533676,0.43166200000000005,0.069886,0.011926,0.033691,0.01391,0.046740000000000004,84.7873,85.5067,84.37755,1.5035,3.7964,12.6018,9.0,6.0,7.0,1.0159,0.571,0.4883,2.555369026243002,2.350104138761219,2.2059376229548655,0.60866708889,0.574486941448,0.546678024984,0.984965,0.962036,0.873982,2.0,2.0,14.0,3.0,3.0,6.0,65.0,70.0,35.0,14.129718926634196,14.524210170050223,15.280847357424323,0.0,0.0,0.0,PANSKURA PASCHIM,TMC,BJP,0,TMC Strongholds (C0),2,2
PANSKURA PURBA,0.44132,0.459743,0.413891,0.055000999999999994,0.411053,0.494996,0.014089,0.111769,0.06299400000000001,0.48959,0.017435,0.028119,84.6038,84.0084,84.37755,2.6112,4.869,8.1105,5.0,7.0,9.0,1.021,0.5963,0.6324,2.2847464910082818,2.5437235331654144,2.3748133634812905,0.562314679578,0.606875516556,0.578914277906,0.973888,0.95131,0.918895,3.0,0.0,0.0,6.0,6.0,5.0,28.0,74.0,43.0,10.814383760092976,15.09126546026584,18.5910050877919,0.0,0.0,17.42202077095667,Panskura Purba,TMC,BJP,0,TMC Strongholds (C0),2,2
PANSKURA PURBA,0.44132,0.459743,0.413891,0.055000999999999994,0.411053,0.494996,0.014089,0.111769,0.06299400000000001,0.48959,0.017435,0.028119,84.6038,84.0084,84.37755,2.6112,4.869,8.1105,5.0,7.0,9.0,1.021,0.5963,0.6324,2.2847464910082818,2.5437235331654144,2.3748133634812905,0.562314679578,0.606875516556,0.578914277906,0.973888,0.95131,0.918895,3.0,0.0,0.0,6.0,6.0,5.0,28.0,74.0,43.0,10.814383760092976,15.09126546026584,18.5910050877919,0.0,0.0,17.42202077095667,PANSKURA PURBA,TMC,BJP,0,TMC Strongholds (C0),2,2
PARA,0.475934,0.42954099999999995,0.369384,0.062595,0.450194,0.525539,0.012477,0.08029,0.067512,0.448994,0.039975000000000004,0.037565,81.9163,79.5597,84.37755,7.8317,2.0653,15.6155,8.0,7.0,10.0,2.0745,1.8848,1.2911,2.313836822694778,2.5302069193192427,2.3888881573744403,0.567817406054,0.604775406958,0.5813952206540001,0.921683,0.979347,0.843845,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Para,BJP,BJP,3,TMC Strongholds (C3),0,3
PARA,0.475934,0.42954099999999995,0.369384,0.062595,0.450194,0.525539,0.012477,0.08029,0.067512,0.448994,0.039975000000000004,0.037565,81.9163,79.5597,84.37755,7.8317,2.0653,15.6155,8.0,7.0,10.0,2.0745,1.8848,1.2911,2.313836822694778,2.5302069193192427,2.3888881573744403,0.567817406054,0.604775406958,0.5813952206540001,0.921683,0.979347,0.843845,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,PARA,BJP,BJP,3,TMC Strongholds (C3),0,3
PATASHPUR,0.5450889999999999,0.50424,0.46343,0.053647,0.456383,0.502435,0.39181,0.035255,0.025684,0.009454,0.004122,0.008451,88.6881,88.4791,84.37755,15.7305,4.7857,3.9005,5.0,4.0,7.0,0.5853,0.4123,0.3603,2.2045637997047693,2.156086305368787,2.137028939617405,0.5463955272540001,0.5361966738020001,0.532060618618,0.842695,0.952143,0.960995,0.0,4.0,10.0,7.0,5.0,6.0,70.0,46.0,52.0,15.980711703909735,15.281546119770576,17.81963616805978,0.0,0.0,15.385078730672905,Patashpur,TMC,BJP,0,TMC Strongholds (C0),2,2
PATASHPUR,0.5450889999999999,0.50424,0.46343,0.053647,0.456383,0.502435,0.39181,0.035255,0.025684,0.009454,0.004122,0.008451,88.6881,88.4791,84.37755,15.7305,4.7857,3.9005,5.0,4.0,7.0,0.5853,0.4123,0.3603,2.2045637997047693,2.156086305368787,2.137028939617405,0.5463955272540001,0.5361966738020001,0.532060618618,0.842695,0.952143,0.960995,0.0,4.0,10.0,7.0,5.0,6.0,70.0,46.0,52.0,15.980711703909735,15.281546119770576,17.81963616805978,0.0,0.0,15.385078730672905,PATASHPUR,TMC,BJP,0,TMC Strongholds (C0),2,2
PATHARPRATIMA,0.508457,0.5185,0.476162,0.032805,0.42300699999999997,0.45635800000000004,0.45223100000000005,0.05110699999999999,0.05846199999999999,0.006507,0.007386,0.009018,89.3473,87.9803,84.37755,6.5181,9.5493,1.9804,4.0,5.0,7.0,0.6507,0.5238,0.4243,2.154429937414094,2.220033513411286,2.2805432949208906,0.5358400927159999,0.5495563495060001,0.5615079958239999,0.9348190000000001,0.904507,0.980196,6.0,2.0,0.0,7.0,7.0,7.0,66.0,71.0,76.0,14.61426247435787,16.069368954774752,15.564870573860105,0.0,13.217675375388819,0.0,Patharpratima,TMC,TMC,0,TMC Strongholds (C0),2,2
PATHARPRATIMA,0.508457,0.5185,0.476162,0.032805,0.42300699999999997,0.45635800000000004,0.45223100000000005,0.05110699999999999,0.05846199999999999,0.006507,0.007386,0.009018,89.3473,87.9803,84.37755,6.5181,9.5493,1.9804,4.0,5.0,7.0,0.6507,0.5238,0.4243,2.154429937414094,2.220033513411286,2.2805432949208906,0.5358400927159999,0.5495563495060001,0.5615079958239999,0.9348190000000001,0.904507,0.980196,6.0,2.0,0.0,7.0,7.0,7.0,66.0,71.0,76.0,14.61426247435787,16.069368954774752,15.564870573860105,0.0,13.217675375388819,0.0,PATHARPRATIMA,TMC,TMC,0,TMC Strongholds (C0),2,2
PHANSIDEWA,0.36454099999999995,0.375452,0.351308,0.18145399999999998,0.508941,0.5692,0.412368,0.083983,0.038309,0.04163700000000001,0.031624,0.041183,87.8456,86.4468,84.37755,3.9023,13.3489,21.7892,7.0,7.0,8.0,1.4502,1.2404,1.0557,2.9621142449123257,2.4507499288594166,2.2194130872362785,0.6624032980100001,0.59196163255,0.549430430166,0.960977,0.866511,0.782108,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Phansidewa,BJP,BJP,3,TMC Strongholds (C3),0,3
PHANSIDEWA,0.36454099999999995,0.375452,0.351308,0.18145399999999998,0.508941,0.5692,0.412368,0.083983,0.038309,0.04163700000000001,0.031624,0.041183,87.8456,86.4468,84.37755,3.9023,13.3489,21.7892,7.0,7.0,8.0,1.4502,1.2404,1.0557,2.9621142449123257,2.4507499288594166,2.2194130872362785,0.6624032980100001,0.59196163255,0.549430430166,0.960977,0.866511,0.782108,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,PHANSIDEWA,BJP,BJP,3,TMC Strongholds (C3),0,3
PINGLA,0.503795,0.491693,0.435457,0.08040699999999999,0.462586,0.511584,0.011522,0.036655,0.034446,0.40427599999999997,0.009066,0.018512999999999998,90.2437,89.7179,84.37755,11.6849,2.9107,7.6127,5.0,4.0,11.0,1.0219,0.9066,0.8951,2.359344557877277,2.187352924315607,2.208138001678479,0.576153471666,0.542826404974,0.54712975401,0.883151,0.970893,0.9238729999999999,0.0,1.0,2.0,8.0,5.0,6.0,61.0,67.0,41.0,18.17654654742807,15.964361667634346,16.69126212650464,0.0,0.0,0.0,Pingla,TMC,BJP,0,TMC Strongholds (C0),2,2
PINGLA,0.503795,0.491693,0.435457,0.08040699999999999,0.462586,0.511584,0.011522,0.036655,0.034446,0.40427599999999997,0.009066,0.018512999999999998,90.2437,89.7179,84.37755,11.6849,2.9107,7.6127,5.0,4.0,11.0,1.0219,0.9066,0.8951,2.359344557877277,2.187352924315607,2.208138001678479,0.576153471666,0.542826404974,0.54712975401,0.883151,0.970893,0.9238729999999999,0.0,1.0,2.0,8.0,5.0,6.0,61.0,67.0,41.0,18.17654654742807,15.964361667634346,16.69126212650464,0.0,0.0,0.0,PINGLA,TMC,BJP,0,TMC Strongholds (C0),2,2
PURBASTHALI DAKSHIN,0.528482,0.490813,0.428718,0.096197,0.409969,0.504435,0.344482,0.069936,0.048197000000000004,0.030839,0.029282,0.01865,88.0842,86.6782,84.37755,19.0672,8.0844,7.5717,8.0,5.0,7.0,0.9699,0.7253,0.8739,2.4499837088918826,2.411262748557288,2.26796163557024,0.5918340206220001,0.58527953845,0.559075433942,0.809328,0.919156,0.924283,1.0,1.0,0.0,7.0,7.0,4.0,64.0,70.0,43.0,15.737260031497033,16.08586931601288,18.673896293955632,0.0,0.0,15.561585535426008,Purbasthali Dakshin,TMC,BJP,0,TMC Strongholds (C0),2,2
PURBASTHALI DAKSHIN,0.528482,0.490813,0.428718,0.096197,0.409969,0.504435,0.344482,0.069936,0.048197000000000004,0.030839,0.029282,0.01865,88.0842,86.6782,84.37755,19.0672,8.0844,7.5717,8.0,5.0,7.0,0.9699,0.7253,0.8739,2.4499837088918826,2.411262748557288,2.26796163557024,0.5918340206220001,0.58527953845,0.559075433942,0.809328,0.919156,0.924283,1.0,1.0,0.0,7.0,7.0,4.0,64.0,70.0,43.0,15.737260031497033,16.08586931601288,18.673896293955632,0.0,0.0,15.561585535426008,PURBASTHALI DAKSHIN,TMC,BJP,0,TMC Strongholds (C0),2,2
PURBASTHALI UTTAR,0.419254,0.435244,0.360872,0.11497,0.40366300000000005,0.495282,0.007778,0.132493,0.12148199999999999,0.45799799999999996,0.0286,0.022364000000000002,86.434,84.1204,84.37755,1.4509,3.1581,13.441,6.0,6.0,8.0,0.787,0.6358,0.5283,2.5074302511128943,2.697209782829055,2.5589133193217246,0.601185317296,0.6292464878459999,0.6092091152720001,0.985491,0.968419,0.86559,0.0,3.0,3.0,7.0,5.0,7.0,52.0,66.0,48.0,16.028515304262626,16.636394024054056,16.144870192391036,13.28787951079572,14.191090177141275,0.0,Purbasthali Uttar,TMC,BJP,0,TMC Strongholds (C0),2,2
PURBASTHALI UTTAR,0.419254,0.435244,0.360872,0.11497,0.40366300000000005,0.495282,0.007778,0.132493,0.12148199999999999,0.45799799999999996,0.0286,0.022364000000000002,86.434,84.1204,84.37755,1.4509,3.1581,13.441,6.0,6.0,8.0,0.787,0.6358,0.5283,2.5074302511128943,2.697209782829055,2.5589133193217246,0.601185317296,0.6292464878459999,0.6092091152720001,0.985491,0.968419,0.86559,0.0,3.0,3.0,7.0,5.0,7.0,52.0,66.0,48.0,16.028515304262626,16.636394024054056,16.144870192391036,13.28787951079572,14.191090177141275,0.0,PURBASTHALI UTTAR,TMC,BJP,0,TMC Strongholds (C0),2,2
PURSURAH,0.511009,0.408636,0.354336,0.088809,0.534953,0.576202,0.369625,0.035091000000000004,0.040972,0.030556999999999997,0.021320000000000002,0.02849,86.3334,85.9397,84.37755,14.1384,12.6317,22.1866,4.0,4.0,8.0,1.7698,1.2498,1.1535,2.4595792292233654,2.198555923723585,2.1736619827596466,0.593426392564,0.5451559866139999,0.539946869416,0.858616,0.873683,0.778134,0.0,2.0,2.0,7.0,6.0,6.0,55.0,36.0,41.0,16.09588020515527,12.256670698293265,15.117701582370964,13.122365377402328,0.0,12.510877286538676,Pursurah,BJP,BJP,0,TMC Strongholds (C0),2,2
PURSURAH,0.511009,0.408636,0.354336,0.088809,0.534953,0.576202,0.369625,0.035091000000000004,0.040972,0.030556999999999997,0.021320000000000002,0.02849,86.3334,85.9397,84.37755,14.1384,12.6317,22.1866,4.0,4.0,8.0,1.7698,1.2498,1.1535,2.4595792292233654,2.198555923723585,2.1736619827596466,0.593426392564,0.5451559866139999,0.539946869416,0.858616,0.873683,0.778134,0.0,2.0,2.0,7.0,6.0,6.0,55.0,36.0,41.0,16.09588020515527,12.256670698293265,15.117701582370964,13.122365377402328,0.0,12.510877286538676,PURSURAH,BJP,BJP,0,TMC Strongholds (C0),2,2
PURULIA,0.418862,0.39984400000000003,0.343377,0.069891,0.433769,0.556914,0.449284,0.126675,0.071003,0.061963,0.039712,0.028706,80.1606,80.2527,84.37755,2.6905,3.3925,21.3537,12.0,10.0,13.0,1.6293,1.251,0.7492,2.5905014144993235,2.734823064584687,2.304538132600525,0.61397434705,0.6343456317339999,0.5660735720300001,0.973095,0.966075,0.786463,3.0,3.0,3.0,3.0,3.0,3.0,46.0,51.0,55.0,13.962158303903413,15.320206208027036,18.565200333363805,0.0,0.0,14.190712315695134,Purulia,BJP,BJP,0,TMC Strongholds (C0),3,2
PURULIA,0.418862,0.39984400000000003,0.343377,0.069891,0.433769,0.556914,0.449284,0.126675,0.071003,0.061963,0.039712,0.028706,80.1606,80.2527,84.37755,2.6905,3.3925,21.3537,12.0,10.0,13.0,1.6293,1.251,0.7492,2.5905014144993235,2.734823064584687,2.304538132600525,0.61397434705,0.6343456317339999,0.5660735720300001,0.973095,0.966075,0.786463,3.0,3.0,3.0,3.0,3.0,3.0,46.0,51.0,55.0,13.962158303903413,15.320206208027036,18.565200333363805,0.0,0.0,14.190712315695134,PURULIA,BJP,BJP,0,TMC Strongholds (C0),3,2
