year,myneta_constituency_url,myneta_candidate_url,myneta_constituency_query_id,candidate_id,constituency,district,candidate_name,party,is_winner,criminal_cases,education,age,assets_raw,liabilities_raw,assets,liabilities
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=174,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1077,174,1077,SANKRAIL (SC),HOWRAH,Tapan Kumar Bachar,IND,0,0,Graduate Professional,68,"Rs 1,01,35,200 ~ 1 Crore+",Rs 0 ~,10135200,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1073,172,1073,SHIBPUR,HOWRAH,Jatu Lahiri,AITC,1,2,12th Pass Passed School Final Examination in the Year 1954 from Santragachi Kedarnath Institution under West Bengal Board of Secondary Education,79,,,5450375,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1072,172,1072,SHIBPUR,HOWRAH,Brijlal Prasad,BSP,0,0,12th Pass,46,Nil,Rs 0 ~,0,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1330,172,1330,SHIBPUR,HOWRAH,Jagannath Bhattacharyya,AIFB,0,0,Post Graduate,62,"Rs 94,47,144 ~ 94 Lacs+","Rs 12,92,048 ~ 12 Lacs+",9447144,1292048
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1171,172,1171,SHIBPUR,HOWRAH,Kartick Shil,SUCI(C),0,0,12th Pass,51,"Rs 3,98,000 ~ 3 Lacs+",Rs 0 ~,398000,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1416,172,1416,SHIBPUR,HOWRAH,Rajat Bhatak,IND,0,0,8th Pass,47,"Rs 7,56,716 ~ 7 Lacs+",Rs 0 ~,756716,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1074,172,1074,SHIBPUR,HOWRAH,Rama Prasad Bhattacharya,BJP,0,0,Graduate,42,,,,
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=172,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1663,172,1663,SHIBPUR,HOWRAH,Shyam Sundar Hazra,IND,0,0,10th Pass,46,"Rs 47,66,481 ~ 47 Lacs+",Rs 0 ~,4766481,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1092,179,1092,SHYAMPUR,HOWRAH,Kalipada Mandal,AITC,1,0,"Graduate Professional B,Ed In 1976 & B.A In 1970 From Calcutta University In 1976",71,"Rs 41,11,066 ~ 41 Lacs+",Rs 0 ~,4111066,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1347,179,1347,SHYAMPUR,HOWRAH,Amitabha Chakraborty,INC,0,2,Post Graduate,54,"Rs 37,89,048 ~ 37 Lacs+","Rs 1,38,591 ~ 1 Lacs+",3789048,138591
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1670,179,1670,SHYAMPUR,HOWRAH,Kalipada Mondal,IND,0,0,Literate,49,,,,
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1091,179,1091,SHYAMPUR,HOWRAH,Mousumi Biswas,BJP,0,0,Post Graduate,55,"Rs 1,20,92,658 ~ 1 Crore+",Rs 0 ~,12092658,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1093,179,1093,SHYAMPUR,HOWRAH,Pradip Mandal,SUCI(C),0,0,Graduate,48,"Rs 19,72,673 ~ 19 Lacs+",Rs 0 ~,1972673,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1178,179,1178,SHYAMPUR,HOWRAH,Saiyad Samsul Hak,Indian Unity Centre,0,3,12th Pass,61,,,,
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=179,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1346,179,1346,SHYAMPUR,HOWRAH,Sakti Charan Das,IND,0,0,Post Graduate,45,"Rs 31,85,200 ~ 31 Lacs+","Rs 23,00,000 ~ 23 Lacs+",3185200,2300000
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1101,182,1101,UDAYNARAYANPUR,HOWRAH,Samir Kumar Panja,AITC,1,1,Graduate Professional B.A(Spl) Calcutta University In 1991 & B.P.Ed From Amarabari University In 1988,51,,,13410622,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1428,182,1428,UDAYNARAYANPUR,HOWRAH,Banamali Gayen,IND,0,0,10th Pass,40,"Rs 4,16,500 ~ 4 Lacs+",Rs 0 ~,416500,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1100,182,1100,UDAYNARAYANPUR,HOWRAH,Bhola Samui,BJP,0,5,Literate,41,"Rs 43,25,516 ~ 43 Lacs+",Rs 0 ~,4325516,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1429,182,1429,UDAYNARAYANPUR,HOWRAH,Debananda Maji,IND,0,1,Graduate Professional,31,,,,
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1350,182,1350,UDAYNARAYANPUR,HOWRAH,Karar Saroj Ranjan,INC,0,0,Graduate,80,"Rs 2,75,67,614 ~ 2 Crore+",Rs 0 ~,27567614,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1672,182,1672,UDAYNARAYANPUR,HOWRAH,Pradip Maiti,IND,0,0,10th Pass,41,"Rs 37,595 ~ 37 Thou+",Rs 0 ~,37595,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=182,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1430,182,1430,UDAYNARAYANPUR,HOWRAH,Satyanarayan Rajwar,Indian Unity Centre,0,0,12th Pass,53,"Rs 4,85,000 ~ 4 Lacs+",Rs 0 ~,485000,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=178,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1345,178,1345,ULUBERIA DAKSHIN,HOWRAH,Pulak Roy,AITC,1,6,Graduate BA from Calcutta University in the year 1988,51,,,14121155,1468884
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=178,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1090,178,1090,ULUBERIA DAKSHIN,HOWRAH,Gobardhan Manna,Indian Unity Centre,0,0,8th Pass,64,"Rs 5,15,300 ~ 5 Lacs+",Rs 0 ~,515300,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=178,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1344,178,1344,ULUBERIA DAKSHIN,HOWRAH,Md.nasiruddin,AIFB,0,0,10th Pass,48,"Rs 30,22,231 ~ 30 Lacs+","Rs 56,398 ~ 56 Thou+",3022231,56398
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=178,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1177,178,1177,ULUBERIA DAKSHIN,HOWRAH,Sk. Monirul Islam,IND,0,0,10th Pass,32,"Rs 6,000 ~ 6 Thou+",Rs 0 ~,6000,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=178,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1089,178,1089,ULUBERIA DAKSHIN,HOWRAH,Somnath Sadhukhan,BJP,0,0,12th Pass,26,"Rs 50,000 ~ 50 Thou+",Rs 0 ~,50000,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=176,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1084,176,1084,ULUBERIA PURBA,HOWRAH,Haider Aziz Safwi,AITC,1,0,"Post Graduate M.SC. PHYSICS UNDER ALIGARH MUSLIM UNIVERSITY ALIGARH IN 1965, B.SC. FROM Y.D. COLLEGE LAKHIMPUR UNDER AGRA UNIVERSITY IN 1963",71,,,64368264,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=176,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1085,176,1085,ULUBERIA PURBA,HOWRAH,Anowar Mallick,Indian Unity Centre,0,0,8th Pass,44,"Rs 5,57,000 ~ 5 Lacs+",Rs 0 ~,557000,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=176,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1421,176,1421,ULUBERIA PURBA,HOWRAH,Ganesh Das,IND,0,0,8th Pass,54,"Rs 82,346 ~ 82 Thou+",Rs 0 ~,82346,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=176,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1083,176,1083,ULUBERIA PURBA,HOWRAH,Imtiaz Ahmed Mollah,IND,0,1,12th Pass,49,"Rs 1,23,274 ~ 1 Lacs+",Rs 0 ~,123274,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=176,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1175,176,1175,ULUBERIA PURBA,HOWRAH,Mansa Sen,Welfare Party Of India,0,0,Post Graduate,51,"Rs 4,15,000 ~ 4 Lacs+",Rs 0 ~,415000,0
2016,https://www.myneta.info/westbengal2016/index.php?action=show_candidates&constituency_id=176,https://www.myneta.info/westbengal2016/candidate.php?candidate_id=1340,176,1340,ULUBERIA PURBA,HOWRAH,Nakul Bag,IND,0,0,12th Pass,35,,,,
